,Postal Code,x,y,inseecode,place,population,density
18417,50440,-0.17673169,0.8190649,50620,Vasteville,852,51
18418,50310,-0.17261596,0.8167063,50621,Vaudreville,61,20
18419,50490,-0.17448016,0.81053656,50622,Vaudrimesnil,332,55
18420,50200,-0.1752763,0.8095104000000001,50624,La Vendelée,359,71
18421,50150,-0.17029138,0.802528,50625,Vengeons,552,35
18422,50450,-0.17500101,0.80617386,50626,Ver,320,24
18423,50240,-0.17637831,0.80050004,50627,Vergoncey,196,25
18424,50370,-0.17396894,0.8026823000000001,50628,Vernix,143,24
18425,50430,-0.17504879999999998,0.8124444000000001,50629,Vesly,535,24
18426,50170,-0.17693304,0.79972166,50630,Vessey,408,32
18427,50500,-0.17092264,0.81278086,50631,Les Veys,377,25
18428,50540,-0.17438123,0.8006819000000001,50632,Vezins,0,0
18429,50760,-0.17164843,0.8185919,50633,Le Vicel,104,22
18430,50630,-0.17243770000000003,0.8175635,50634,Videcosville,69,27
18431,50810,-0.16889365,0.8084971,50635,Vidouville,111,25
18432,50480,-0.1718565,0.81386673,50636,Vierville,48,12
18433,50410,-0.17233956,0.80681556,50637,Villebaudon,317,56
18434,50140,-0.17162053,0.79981995,50638,Villechien,229,21
18435,50800,-0.17336969,0.80464417,50639,Villedieu-les-Poéles,4356,541
18436,50240,-0.17643785,0.80021435,50640,Villiers-le-Pré,198,25
18437,50680,-0.1705212,0.81001806,50641,Villiers-Fossard,417,49
18438,50250,-0.17382447,0.813679,50642,Vindefontaine,278,34
18439,50690,-0.17666967,0.81845486,50643,Virandeville,731,89
18440,50600,-0.17331253,0.8001646,50644,Virey,821,48
18441,50330,-0.17196228,0.8198496,50645,Vrasville,0,0
18442,50260,-0.1767271,0.8163785,50646,Le Vrétot,458,22
18443,50400,-0.17704720000000002,0.8057078000000001,50647,Yquelon,718,336
18444,50700,-0.17420983,0.81644297,50648,Yvetot-Bocage,1044,84
18445,51240,-0.10845781,0.793557,51001,Ablancourt,165,23
18446,51200,-0.11559752,0.7977342,51002,Saint-Martin-d'Ablois,1431,65
18447,51150,-0.11156172,0.79778314,51003,Aigny,192,17
18448,51120,-0.11690619599999999,0.79379004,51005,Allemant,148,9
18449,51250,-0.104514115,0.792771,51006,Alliancelles,142,20
18450,51150,-0.112050734,0.79843634,51007,Ambonnay,917,78
18451,51290,-0.10543927,0.78994495,51008,Ambriéres,227,23
18452,51260,-0.117151916,0.79058427,51009,Anglure,855,106
18453,51230,-0.11619502,0.7919262,51010,Angluzelles-et-Courcelles,140,10
18454,51700,-0.11674639,0.8005426999999999,51012,Anthenay,52,8
18455,51170,-0.11666662,0.8011209,51013,Aougny,54,7
18456,51170,-0.11692206,0.8020399,51014,Arcis-le-Ponsart,243,16
18457,51800,-0.10432408,0.7974515,51015,Argers,85,12
18458,51290,-0.10680681,0.78982043,51016,Arrigny,284,18
18459,51150,-0.11254244,0.7976183000000001,51018,Athis,669,40
18460,51170,-0.11508569,0.8014933000000001,51020,Aubilly,56,18
18461,51130,-0.11508444,0.79442555,51021,Aulnay-aux-Planches,0,0
18462,51240,-0.10804228,0.7937983000000001,51022,Aulnay-l'Aétre,129,15
18463,51150,-0.11182639999999999,0.7972293,51023,Aulnay-sur-Marne,230,25
18464,51130,-0.11523457,0.79474026,51024,Aulnizeux,0,0
18465,51800,-0.10609326,0.7970824000000001,51027,Auve,229,10
18466,51160,-0.11336900000000001,0.7986115,51028,Avenay-Val-d'Or,991,79
18467,51190,-0.11397837,0.7969265,51029,Avize,1680,220
18468,51160,-0.11397277,0.7983979,51030,Ay,4318,414
18469,51400,-0.10994159,0.799926,51031,Baconnes,147,7
18470,51260,-0.11700132,0.79026926,51032,Bagneux,501,36
18471,51270,-0.11643073,0.79725903,51033,Le Baizil,255,18
18472,51270,-0.117424384,0.7956285,51034,Bannay,26,4
18473,51230,-0.11550207,0.7941876,51035,Bannes,204,9
18474,51120,-0.118322365,0.79192346,51036,Barbonne-Fayel,532,22
18475,51170,-0.116534755,0.8034594,51037,Baslieux-lés-Fismes,162,29
18476,51700,-0.116074085,0.79986113,51038,Baslieux-sous-Chétillon,159,27
18477,51300,-0.10652712,0.79360783,51039,Bassu,120,12
18478,51300,-0.10697849,0.79307616,51040,Bassuet,391,46
18479,51260,-0.11753209,0.79063636,51041,Baudement,103,12
18480,51270,-0.11708618,0.7952873,51042,Baye,444,25
18481,51110,-0.11136286,0.8036439999999999,51043,Bazancourt,1877,161
18482,51360,-0.111633494,0.8001474000000001,51044,Beaumont-sur-Vesle,686,121
18483,51270,-0.11568413,0.7956847,51045,Beaunay,113,32
18484,51490,-0.11106743,0.80154455,51046,Beine-Nauroy,718,17
18485,51330,-0.102871805,0.7952167,51047,Belval-en-Argonne,59,5
18486,51480,-0.11550997,0.799784,51048,Belval-sous-Chétillon,149,21
18487,51130,-0.11436129,0.79550594,51049,Bergéres-lés-Vertus,536,29
18488,51210,-0.119124874,0.7958648,51050,Bergéres-sous-Montmirail,123,12
18489,51220,-0.11346053,0.80362916,51051,Berméricourt,115,14
18490,51420,-0.11177973,0.8019328,51052,Berru,459,34
18491,51800,-0.10467511,0.7992589,51053,Berzieux,77,7
18492,51490,-0.10926601,0.8021925,51054,Bétheniville,843,48
18493,51450,-0.11286639,0.8023716999999999,51055,Bétheny,6487,326
18494,51260,-0.1193519,0.79147744,51056,Bethon,291,19
18495,51330,-0.10444323,0.79335016,51057,Bettancourt-la-Longue,78,13
18496,51430,-0.11377190000000001,0.8013154,51058,Bezannes,1031,129
18497,51300,-0.10780238,0.7911213,51059,Bignicourt-sur-Marne,381,135
18498,51340,-0.10572329999999999,0.7923318,51060,Bignicourt-sur-Saulx,193,18
18499,51400,-0.11122142,0.7989156999999999,51061,Billy-le-Grand,77,11
18500,51800,-0.10340450000000001,0.8002788000000001,51062,Binarville,143,9
18501,51700,-0.11634149,0.79930866,51063,Binson-et-Orquigny,206,61
18502,51150,-0.11303094,0.7982719,51064,Bisseuil,663,66
18503,51300,-0.10845201,0.79208577,51065,Blacy,617,36
18504,51300,-0.10821889999999998,0.7908799,51066,Blaise-sous-Arzilliéres,396,57
18505,51340,-0.10579495,0.79175276,51068,Blesme,192,29
18506,51170,-0.11516444,0.8009149999999999,51069,Bligny,102,39
18507,51210,-0.11840935,0.7954703000000001,51070,Boissy-le-Repos,154,10
18508,51390,-0.114937335,0.8011786999999999,51072,Bouilly,166,29
18509,51170,-0.11546102,0.8015445,51073,Bouleuse,161,39
18510,51110,-0.11155004,0.80366874,51074,Boult-sur-Suippe,1361,69
18511,51110,-0.112524495,0.80350375,51075,Bourgogne,858,60
18512,51480,-0.11566771599999999,0.7986273,51076,Boursault,462,28
18513,51140,-0.11518453,0.8035685,51077,Bouvancourt,155,12
18514,51400,-0.10994111,0.7984545999999999,51078,Bouy,393,17
18515,51150,-0.11220079,0.7987505,51079,Bouzy,967,154
18516,51290,-0.108745866,0.78977007,51080,Brandonvillers,149,13
18517,51140,-0.11552998,0.80243754,51081,Branscourt,231,62
18518,51800,-0.104476996,0.7977643,51082,Braux-Sainte-Cohiére,61,10
18519,51800,-0.104242034,0.7965594,51083,Braux-Saint-Rémy,86,9
18520,51320,-0.11049538,0.78969973,51084,Bréban,82,8
18521,51240,-0.11080699999999999,0.7947417,51087,Breuvery-sur-Coole,188,19
18522,51220,-0.11312494,0.80328965,51088,Brimont,457,36
18523,51170,-0.11658685,0.8016991,51089,Brouillet,80,17
18524,51230,-0.11591993,0.79394996,51090,Broussy-le-Grand,258,12
18525,51230,-0.11644845,0.7943164,51091,Broussy-le-Petit,158,14
18526,51120,-0.117284924,0.793842,51092,Broyes,436,29
18527,51200,-0.115409024,0.7977085999999999,51093,Brugny-Vaudancourt,310,16
18528,51300,-0.10670786,0.7921603,51094,Brusson,196,40
18529,51600,-0.10771736,0.79787517,51097,Bussy-le-Chéteau,195,8
18530,51330,-0.10562581,0.7946719,51098,Bussy-le-Repos,128,6
18531,51320,-0.11152578,0.7936584,51099,Bussy-Lettrée,233,7
18532,51270,-0.11673837,0.7964178000000001,51100,La Caure,67,8
18533,51110,-0.11170317,0.8025114000000001,51101,Caurel,576,59
18534,51220,-0.11420924,0.8037303000000001,51102,Cauroy-lés-Hermonville,327,32
18535,51260,-0.11859229,0.7913718000000001,51103,La Celle-sous-Chantemerle,136,11
18536,51800,-0.104943715,0.8001743,51104,Cernay-en-Dormois,153,6
18537,51420,-0.1123424,0.8020075,51105,Cernay-lés-Reims,1152,70
18538,51240,-0.110503696,0.79411376,51106,Cernon,112,7
18539,51130,-0.11318875,0.79564357,51107,Chaintrix-Bierges,243,24
18540,51000,-0.11003359,0.79625976,51108,Chélons-en-Champagne,48423,1859
18541,51140,-0.11436597,0.80257344,51109,Chélons-sur-Vesle,148,33
18542,51130,-0.11537744,0.79652655,51110,Chaltrait,72,11
18543,51170,-0.11576735,0.80070275,51111,Chambrecy,75,12
18544,51500,-0.11407656,0.8004730999999999,51112,Chamery,383,73
18545,51270,-0.11681775,0.79583955,51113,Champaubert,111,9
18546,51310,-0.11970558,0.7944730999999999,51116,Champguyon,188,11
18547,51150,-0.11228002,0.7967004,51117,Champigneul-Champagne,262,9
18548,51370,-0.11384265,0.80220836,51118,Champigny,887,198
18549,51160,-0.11408327,0.7990017,51119,Champillon,533,365
18550,51480,-0.11561902,0.8003879,51120,Champlat-et-Boujacourt,111,17
18551,51700,-0.117913835,0.8004098000000001,51121,Champvoisy,184,20
18552,51300,-0.10705105,0.79249716,51122,Changy,144,23
18553,51290,-0.10935356,0.7895533,51125,Chapelaine,35,4
18554,51800,-0.10530273,0.7972781,51126,La Chapelle-Felcourt,60,6
18555,51260,-0.116843365,0.7914255,51127,La Chapelle-Lasson,103,7
18556,51270,-0.117304735,0.79649574,51128,La Chapelle-sous-Orbais,56,4
18557,51120,-0.11830062,0.79486597,51129,Charleville,146,8
18558,51330,-0.10452614,0.7942423000000001,51130,Charmont,206,9
18559,51330,-0.10283679999999999,0.7955064000000001,51132,Les Charmontois,162,11
18560,51300,-0.10856220000000001,0.7912174,51134,Chételraould-Saint-Louvent,234,14
18561,51290,-0.10714169,0.788686,51135,Chétillon-sur-Broué,53,8
18562,51700,-0.11667798,0.7996494000000001,51136,Chétillon-sur-Marne,856,59
18563,51310,-0.11952943,0.7929752,51137,Chétillon-sur-Morin,155,9
18564,51800,-0.103451714,0.79675674,51138,Chétrices,50,3
18565,51800,-0.10406449,0.7980075,51139,Chaudefontaine,327,25
18566,51170,-0.115203805,0.80062586,51140,Chaumuzy,327,16
18567,51240,-0.10861037,0.7938705,51141,La Chaussée-sur-Marne,628,28
18568,51200,-0.11503199,0.7976574000000001,51142,Chavot-Courcourt,311,70
18569,51800,-0.10314451,0.7961315,51143,Le Chemin,50,8
18570,51250,-0.10446601,0.7915894,51144,Cheminon,707,26
18571,51140,-0.11413942,0.8028373000000001,51145,Chenay,276,71
18572,51510,-0.11152574400000001,0.7951298000000001,51146,Cheniers,78,5
18573,51600,-0.10831968,0.79765755,51147,La Cheppe,283,12
18574,51240,-0.10917842400000001,0.79394305,51148,Cheppes-la-Prairie,196,10
18575,51240,-0.10940838,0.7951493000000001,51149,Chepy,351,40
18576,51150,-0.11216537,0.79756844,51150,Cherville,108,29
18577,51120,-0.11748367,0.7923968000000001,51151,Chichey,151,20
18578,51500,-0.11317568,0.80005777,51152,Chigny-les-Roses,573,131
18579,51200,-0.113861986,0.7977941999999999,51153,Chouilly,930,58
18580,51130,-0.113531865,0.7945116999999999,51154,Clamanges,162,7
18581,51260,-0.11708031,0.78969103,51155,Clesles,463,35
18582,51300,-0.10764882,0.79080796,51156,Cloyes-sur-Marne,132,21
18583,51270,-0.116030544,0.7945538000000001,51157,Coizard-Joches,102,9
18584,51510,-0.11027866,0.79585016,51160,Compertrix,1112,234
18585,51150,-0.11190055,0.7981221,51161,Condé-sur-Marne,566,46
18586,51260,-0.11875258400000001,0.79021573,51162,Conflans-sur-Seine,625,102
18587,51270,-0.116290465,0.7954728,51163,Congy,315,18
18588,51230,-0.11410355,0.79311633,51164,Connantray-Vaurefroy,166,6
18589,51230,-0.11569793,0.79274195,51165,Connantre,1107,39
18590,51320,-0.11015959,0.79230416,51167,Coole,173,6
18591,51510,-0.11031616,0.7955608000000001,51168,Coolus,200,15
18592,51320,-0.11011481,0.78965074,51169,Corbeil,113,12
18593,51210,-0.11788232,0.79510254,51170,Corfélix,71,9
18594,51220,-0.114357166,0.8040449000000001,51171,Cormicy,961,40
18595,51350,-0.11302103,0.80121475,51172,Cormontreuil,5745,1244
18596,51480,-0.11479693,0.79939246,51173,Cormoyeux,102,47
18597,51270,-0.11684768,0.7970216999999999,51174,Corribert,46,5
18598,51210,-0.11881474,0.7967055000000001,51175,Corrobert,135,9
18599,51230,-0.115547426,0.7924270999999999,51176,Corroy,148,7
18600,51390,-0.114522666,0.8014168,51177,Coulommes-la-Montagne,228,84
18601,51240,-0.11035183,0.79379994,51178,Coupetz,81,8
18602,51240,-0.107291736,0.7951743,51179,Coupéville,168,6
18603,51140,-0.11534252,0.8024119000000001,51181,Courcelles-Sapicourt,182,47
18604,51260,-0.115932934,0.79100734,51182,Courcemain,114,11
18605,51220,-0.11335105,0.8030255999999999,51183,Courcy,1187,77
18606,51300,-0.108525485,0.79150677,51184,Courdemanges,479,25
18607,51310,-0.120666645,0.79313517,51185,Courgivaux,224,21
18608,51270,-0.11636946,0.7948945,51186,Courjeonnet,65,12
18609,51170,-0.116347544,0.8034336,51187,Courlandon,167,49
18610,51390,-0.11478884,0.800864,51188,Courmas,174,61
18611,51800,-0.10493497,0.7987026999999999,51191,Courtémont,86,8
18612,51700,-0.11849160000000002,0.7990173,51192,Courthiézy,300,51
18613,51460,-0.1082786,0.7964757,51193,Courtisols,2400,37
18614,51170,-0.116842024,0.8026181,51194,Courville,358,30
18615,51300,-0.10822559,0.7923511,51195,Couvrot,1058,132
18616,51200,-0.114316784,0.7972665,51196,Cramant,955,178
18617,51600,-0.10658646,0.7977324,51197,La Croix-en-Champagne,97,6
18618,51170,-0.11650708,0.80227727,51198,Crugny,499,40
18619,51480,-0.11584651,0.8001243,51199,Cuchery,336,48
18620,51200,-0.11446642,0.79758096,51200,Cuis,448,54
18621,51700,-0.11641039,0.80020165,51201,Cuisles,0,0
18622,51480,-0.11468701,0.79878867,51202,Cumiéres,830,278
18623,51400,-0.109036535,0.7980436,51203,Cuperly,206,10
18624,51480,-0.115251794,0.7988653,51204,Damery,1458,94
18625,51400,-0.109639175,0.79782695,51205,Dampierre-au-Temple,209,20
18626,51330,-0.10503284,0.7963626,51206,Dampierre-le-Chéteau,96,9
18627,51240,-0.10808469999999999,0.79498035,51208,Dampierre-sur-Moivre,71,6
18628,51200,-0.11431047,0.7987378,51210,Dizy,1542,477
18629,51320,-0.11122236,0.79303026,51212,Dommartin-Lettrée,169,5
18630,51800,-0.10497078,0.7984133000000001,51213,Dommartin-sous-Hans,53,8
18631,51300,-0.1063644,0.79182345,51215,Dompremy,77,21
18632,51490,-0.10885244599999999,0.80096215,51216,Dontrien,179,14
18633,51700,-0.11807489,0.7992538,51217,Dormans,3125,138
18634,51290,-0.10802122,0.7893844,51219,Drosnay,171,9
18635,51300,-0.1087578,0.7927128000000001,51220,Drouilly,136,56
18636,51800,-0.10276681,0.7960858000000001,51222,éclaires,72,7
18637,51290,-0.10661656,0.7897967,51223,écollemont,50,18
18638,51300,-0.10704248,0.79102594,51224,écriennes,151,24
18639,51500,-0.11422539,0.8007876,51225,écueil,362,51
18640,51230,-0.11417694,0.79400915,51226,écury-le-Repos,78,8
18641,51240,-0.110542715,0.79529583,51227,écury-sur-Coole,399,22
18642,51330,-0.10472650000000001,0.79573685,51229,épense,92,8
18643,51200,-0.11453779,0.79847395,51230,épernay,26682,1176
18644,51460,-0.10884493,0.79654807,51231,L'épine,631,21
18645,51490,-0.11080389,0.8020984999999999,51232,époye,363,24
18646,51310,-0.12028758,0.79308164,51233,Escardes,76,5
18647,51260,-0.118942745,0.7902421,51234,Esclavolles-Lurey,493,52
18648,51120,-0.11865052599999999,0.7937364,51235,Les Essarts-lés-Sézanne,226,13
18649,51310,-0.119989656,0.7924505999999999,51236,Les Essarts-le-Vicomte,112,10
18650,51310,-0.11963792,0.7935797,51237,Esternay,1600,50
18651,51270,-0.11606202,0.79573613,51238,étoges,282,19
18652,51130,-0.114928246,0.7955823000000001,51239,étréchy,134,20
18653,51340,-0.10534387,0.79228497,51240,étrépy,156,20
18654,51230,-0.11437055,0.7925631999999999,51241,Euvy,112,8
18655,51510,-0.11058121,0.7964778,51242,Fagniéres,4949,254
18656,51230,-0.11547486,0.7915340999999999,51243,Faux-Fresnay,355,13
18657,51170,-0.11579669999999999,0.8018849,51245,Faverolles-et-Coémy,365,67
18658,51300,-0.10640044,0.79153377,51246,Favresse,179,17
18659,51270,-0.11610146,0.795447,51247,Férebrianges,150,21
18660,51230,-0.11486161,0.79321796,51248,Fére-Champenoise,2362,36
18661,51700,-0.116797425,0.79878217,51249,Festigny,444,17
18662,51170,-0.116949305,0.8032222,51250,Fismes,5286,316
18663,51190,-0.113562316,0.79716533,51251,Flavigny,190,24
18664,51480,-0.115212485,0.79915446,51252,Fleury-la-Riviére,449,56
18665,51800,-0.10305184,0.79847187,51253,Florent-en-Argonne,234,19
18666,51120,-0.118552245,0.7916607,51254,Fontaine-Denis-Nuisy,245,19
18667,51800,-0.10547147,0.8005339,51255,Fontaine-en-Dormois,25,5
18668,51160,-0.113142096,0.7988755999999999,51256,Fontaine-sur-Ay,209,27
18669,51320,-0.11019982,0.79348606,51257,Fontaine-sur-Coole,0,0
18670,51120,-0.11965078,0.7921083999999999,51258,La Forestiére,185,8
18671,51240,-0.10827382,0.79500437,51259,Francheville,156,17
18672,51240,-0.10710267,0.79515046,51260,Le Fresne,55,3
18673,51110,-0.11218851,0.8031646,51261,Fresnes-lés-Reims,427,34
18674,51300,-0.10795582,0.7914346999999999,51262,Frignicourt,1774,183
18675,51210,-0.11753344,0.79623264,51263,Fromentiéres,222,25
18676,51120,-0.11710429,0.79234475,51265,Gaye,549,26
18677,51160,-0.11344115,0.79950446,51266,Germaine,407,27
18678,51390,-0.11500695,0.80207163,51267,Germigny,186,78
18679,51130,-0.11247107,0.7952541,51268,Germinon,118,6
18680,51130,-0.11462233,0.7964243000000001,51271,Gionges,126,12
18681,51330,-0.1041951,0.79537755,51272,Givry-en-Argonne,525,69
18682,51130,-0.11538110000000001,0.7957907,51273,Givry-lés-Loisy,78,15
18683,51800,-0.10511414,0.79725474,51274,Gizaucourt,111,14
18684,51300,-0.10867858,0.7918203,51275,Glannes,172,13
18685,51230,-0.11459897,0.7922994000000001,51276,Gourganéon,152,5
18686,51400,-0.11058152,0.7979491999999999,51278,Les Grandes-Loges,223,17
18687,51260,-0.116771735,0.79053235,51279,Granges-sur-Aube,126,16
18688,51800,-0.10562319,0.800847,51280,Gratreuil,45,9
18689,51190,-0.114544384,0.7970026,51281,Grauves,587,75
18690,51390,-0.114444315,0.8019951999999999,51282,Gueux,1414,160
18691,51800,-0.105347455,0.7984600000000001,51283,Hans,143,7
18692,51300,-0.10621055,0.7915101999999999,51284,Haussignémont,208,75
18693,51320,-0.112776734,0.79293996,51285,Haussimont,170,10
18694,51160,-0.11445968599999999,0.7990524,51287,Hautvillers,864,73
18695,51300,-0.10609245,0.7909076,51288,Heiltz-le-Hutier,138,13
18696,51340,-0.10527247,0.79286414,51289,Heiltz-le-Maurupt,405,25
18697,51340,-0.106066704,0.7926685,51290,Heiltz-l'évéque,301,32
18698,51220,-0.11443566,0.8034665,51291,Hermonville,1124,85
18699,51460,-0.105788015,0.7964562,51292,Herpont,138,6
18700,51140,-0.11605258,0.80280364,51294,Hourges,81,19
18701,51300,-0.10871538,0.7915309,51295,Huiron,298,22
18702,51320,-0.11011886,0.7911222,51296,Humbauville,87,5
18703,51110,-0.111026585,0.8033051999999999,51299,Isles-sur-Suippe,635,51
18704,51290,-0.10711489999999999,0.7904469,51300,Isle-sur-Marne,66,12
18705,51150,-0.11167405,0.79838663,51301,Isse,78,7
18706,51190,-0.11318506,0.7971149000000001,51302,Les Istres-et-Bury,80,16
18707,51150,-0.11201501,0.79725415,51303,Jélons,449,43
18708,51210,-0.11828874,0.79633737,51304,Janvilliers,104,12
18709,51390,-0.11481942,0.8020461,51305,Janvry,125,64
18710,51310,-0.120124735,0.7942374,51306,Joiselle,80,8
18711,51600,-0.10847435,0.7994425999999999,51307,Jonchery-sur-Suippe,173,7
18712,51140,-0.11549043,0.8027265,51308,Jonchery-sur-Vesle,1661,519
18713,51700,-0.11618272,0.8004650999999999,51309,Jonquery,71,16
18714,51390,-0.11437409,0.8011023,51310,Jouy-lés-Reims,171,92
18715,51340,-0.10565164,0.79291093,51311,Jussécourt-Minecourt,174,20
18716,51150,-0.111034036,0.7974198,51312,Juvigny,853,40
18717,51120,-0.11785298599999999,0.79392034,51313,Lachy,313,19
18718,51170,-0.11643903,0.80138415,51314,Lagery,146,16
18719,51290,-0.10566518,0.7896789000000001,51315,Landricourt,152,26
18720,51290,-0.10677073,0.7901099,51316,Larzicourt,302,18
18721,51600,-0.10606459,0.7988433000000001,51317,Laval-sur-Tourbe,55,4
18722,51110,-0.11147752,0.802776,51318,Lavannes,456,26
18723,51230,-0.113307014,0.79330444,51319,Lenharrée,132,7
18724,51700,-0.116569385,0.79904544,51320,Leuvrigny,300,38
18725,51170,-0.116251335,0.80135834,51321,Lhéry,78,13
18726,51290,-0.10897293,0.7895048000000001,51322,Lignon,82,11
18727,51230,-0.11683548,0.7928968000000001,51323,Linthelles,117,11
18728,51230,-0.11641688,0.7931343000000001,51324,Linthes,123,14
18729,51130,-0.11549516,0.79565907,51327,Loisy-en-Brie,181,12
18730,51300,-0.10837856,0.7926645999999999,51328,Loisy-sur-Marne,893,63
18731,51220,-0.11346053,0.80362916,51329,Loivre,925,90
18732,51150,-0.11253895,0.7990896,51331,Louvois,365,30
18733,51270,-0.11650997,0.7966810000000001,51332,Lucy,0,0
18734,51500,-0.11279972,0.8000076,51333,Ludes,678,55
18735,51300,-0.10757602,0.7913868000000001,51334,Luxémont-et-Villotte,443,48
18736,51210,-0.119543254,0.7956288,51335,Maclaunay,0,0
18737,51800,-0.10459406,0.7983668,51336,Maffrécourt,54,8
18738,51500,-0.11242371,0.7999576,51338,Mailly-Champagne,674,67
18739,51240,-0.10967193,0.7945948,51339,Mairy-sur-Marne,589,28
18740,51300,-0.10898432,0.7924475999999999,51340,Maisons-en-Champagne,436,15
18741,51800,-0.10456318,0.799392,51341,Malmy,24,5
18742,51200,-0.11488257,0.7973428000000001,51342,Mancy,276,77
18743,51260,-0.11852238,0.7904784,51343,Marcilly-sur-Seine,703,70
18744,51200,-0.11472613,0.79849946,51344,Mardeuil,1671,182
18745,51270,-0.117036335,0.7970477,51345,Mareuil-en-Brie,215,24
18746,51700,-0.11671778,0.79936045,51346,Mareuil-le-Port,1392,155
18747,51160,-0.11359607,0.7983474,51347,Mareuil-sur-Ay,1277,111
18748,51170,-0.115015954,0.8006003,51348,Marfaux,134,20
18749,51290,-0.10923696,0.7889501999999999,51349,Margerie-Hancourt,231,11
18750,51230,-0.1163848,0.791952,51351,Marigny,102,9
18751,51300,-0.10753961,0.7916763000000001,51352,Marolles,495,113
18752,51260,-0.11692235599999999,0.7908473000000001,51353,Marsangis,62,9
18753,51240,-0.10823701,0.79529387,51354,Marson,275,9
18754,51800,-0.10520359,0.7996184000000001,51355,Massiges,70,9
18755,51300,-0.10704248,0.79102594,51356,Matignicourt-Goncourt,114,12
18756,51510,-0.111298405,0.7968656999999999,51357,Matougues,675,49
18757,51340,-0.10500002,0.79194874,51358,Maurupt-le-Montois,605,33
18758,51210,-0.12006935,0.79599756,51359,Mécringes,160,15
18759,51120,-0.118771136,0.7928693,51360,Le Meix-Saint-époing,217,19
18760,51320,-0.11019336,0.7905434,51361,Le Meix-Tiercelin,150,8
18761,51220,-0.11395205,0.802812,51362,Merfy,547,82
18762,51300,-0.10705105,0.79249716,51363,Merlaut,214,42
18763,51390,-0.11508569,0.8014933000000001,51364,Méry-Prémecy,46,9
18764,51370,-0.11395961,0.8013406999999999,51365,Les Mesneux,756,177
18765,51190,-0.114017166,0.79663724,51367,Le Mesnil-sur-Oger,1118,141
18766,51800,-0.10380516,0.79856366,51370,Moiremont,188,11
18767,51240,-0.10672449999999999,0.79510295,51371,Moivre,57,3
18768,51470,-0.109371185,0.7954388000000001,51372,Moncetz-Longevas,530,73
18769,51290,-0.10749512,0.79049456,51373,Moncetz-l'Abbaye,102,15
18770,51120,-0.11705587,0.7941050999999999,51374,Mondement-Montgivroux,56,8
18771,51500,-0.113286234,0.8006614000000001,51375,Montbré,281,91
18772,51260,-0.11958219,0.7912149,51376,Montgenost,101,12
18773,51320,-0.11323254599999999,0.79241157,51377,Montépreux,56,4
18774,51200,-0.11488257,0.7973428000000001,51378,Monthelon,367,138
18775,51140,-0.11559856,0.8033306,51379,Montigny-sur-Vesle,339,36
18776,51210,-0.11969158,0.7959444,51380,Montmirail,3812,78
18777,51170,-0.11706953,0.80235505,51382,Mont-sur-Courville,78,13
18778,51200,-0.11511034,0.7970791,51384,Morangis,245,28
18779,51210,-0.11985418,0.7947886,51386,Morsains,82,6
18780,51200,-0.11492169,0.7970535,51387,Moslins,237,20
18781,51400,-0.109640464,0.7992983,51388,Mourmelon-le-Grand,4240,183
18782,51400,-0.11020487,0.7993715,51389,Mourmelon-le-Petit,795,65
18783,51200,-0.1149928,0.7979467,51390,Moussy,767,273
18784,51140,-0.11478011,0.80233526,51391,Muizon,2255,315
18785,51160,-0.113745615,0.7986619,51392,Mutigny,173,46
18786,51120,-0.12007084,0.7918725999999999,51395,Nesle-la-Reposte,102,10
18787,51700,-0.11717393,0.79883415,51396,Nesle-le-Repons,111,22
18788,51330,-0.10397068,0.7956441,51397,La Neuville-aux-Bois,188,13
18789,51480,-0.11561902,0.8003879,51398,La Neuville-aux-Larris,181,110
18790,51800,-0.104028955,0.7982973000000001,51399,La Neuville-au-Pont,578,38
18791,51290,-0.107875325,0.79054236,51400,Neuville-sous-Arzilliéres,0,0
18792,51310,-0.12016544,0.79394853,51402,Neuvy,151,9
18793,51420,-0.111818,0.80164355,51403,Nogent-l'Abbesse,424,42
18794,51330,-0.10495114,0.7954705,51404,Noirlieu,122,9
18795,51230,-0.11383683,0.79366934,51405,Normée,0,0
18796,51300,-0.10783885,0.7908319,51406,Norrois,132,32
18797,51240,-0.11095849,0.7950557,51409,Nuisement-sur-Coole,282,19
18798,51480,-0.11619297,0.79899377,51410,Oeuilly,583,63
18799,51190,-0.114017166,0.79663724,51411,Oger,588,39
18800,51230,-0.11592677,0.79247856,51412,Ognes,80,10
18801,51200,-0.11348499,0.7977438,51413,Oiry,982,91
18802,51700,-0.11646456,0.8005039,51414,Olizy,129,28
18803,51240,-0.10854124,0.7959206999999999,51415,Omey,304,77
18804,51300,-0.106508486,0.7906653,51417,Orconte,409,30
18805,51370,-0.11410825,0.8016552,51418,Ormes,348,55
18806,51290,-0.10771319,0.7887575,51419,Outines,128,8
18807,51300,-0.10686140000000001,0.7924734999999999,51420,Outrepont,111,30
18808,51120,-0.116976514,0.79468316,51421,Oyes,94,12
18809,51390,-0.114522666,0.8014168,51422,Pargny-lés-Reims,352,97
18810,51340,-0.10515417,0.79226166,51423,Pargny-sur-Saulx,2333,188
18811,51800,-0.102731794,0.79637563,51424,Passavant-en-Argonne,188,26
18812,51700,-0.11739014,0.80004257,51425,Passy-Grigny,383,32
18813,51120,-0.117135234,0.7935270000000001,51426,Péas,54,7
18814,51400,-0.11123956,0.7995066999999999,51428,Les Petites Loges,417,86
18815,51140,-0.115224026,0.80327934,51429,Pévy,210,28
